Word,NumPostings,Percentage,Country,Search Term
IOT,8,1.7777777777777777,AUS,Data Engineer
Visualization,8,1.7777777777777777,AUS,Data Engineer
Recommendation,7,1.5555555555555556,AUS,Data Engineer
E-Commerce,7,1.5555555555555556,AUS,Data Engineer
Teamwork,7,1.5555555555555556,AUS,Data Engineer
Linear,7,1.5555555555555556,AUS,Data Engineer
Bachelors,7,1.5555555555555556,AUS,Data Engineer
Predictive,7,1.5555555555555556,AUS,Data Engineer
Economics,7,1.5555555555555556,AUS,Data Engineer
Pricing,7,1.5555555555555556,AUS,Data Engineer
Modules,6,1.3333333333333333,AUS,Data Engineer
SAS,6,1.3333333333333333,AUS,Data Engineer
Physics,6,1.3333333333333333,AUS,Data Engineer
STEM,6,1.3333333333333333,AUS,Data Engineer
Reading,6,1.3333333333333333,AUS,Data Engineer
Extraction,6,1.3333333333333333,AUS,Data Engineer
Masters,6,1.3333333333333333,AUS,Data Engineer
Maintains,5,1.1111111111111112,AUS,Data Engineer
Mission Critical,5,1.1111111111111112,AUS,Data Engineer
Postgres,5,1.1111111111111112,AUS,Data Engineer
Cassandra,5,1.1111111111111112,AUS,Data Engineer
Analyze,5,1.1111111111111112,AUS,Data Engineer
Retention,5,1.1111111111111112,AUS,Data Engineer
Population,5,1.1111111111111112,AUS,Data Engineer
Classification,5,1.1111111111111112,AUS,Data Engineer
Recommend,5,1.1111111111111112,AUS,Data Engineer
Validating,4,0.8888888888888888,AUS,Data Engineer
Graphs,4,0.8888888888888888,AUS,Data Engineer
Visualizations,4,0.8888888888888888,AUS,Data Engineer
Diagnostic,4,0.8888888888888888,AUS,Data Engineer
Matching,4,0.8888888888888888,AUS,Data Engineer
ReactJS,4,0.8888888888888888,AUS,Data Engineer
Back-End,4,0.8888888888888888,AUS,Data Engineer
SageMaker,4,0.8888888888888888,AUS,Data Engineer
Robotics,4,0.8888888888888888,AUS,Data Engineer
Behaviors,4,0.8888888888888888,AUS,Data Engineer
Decision Making,4,0.8888888888888888,AUS,Data Engineer
Decision Makers,4,0.8888888888888888,AUS,Data Engineer
TensorFlow,4,0.8888888888888888,AUS,Data Engineer
Manipulation,4,0.8888888888888888,AUS,Data Engineer
Dashboard,4,0.8888888888888888,AUS,Data Engineer
Text,3,0.6666666666666666,AUS,Data Engineer
Shiny,3,0.6666666666666666,AUS,Data Engineer
Sampling,3,0.6666666666666666,AUS,Data Engineer
Perl,3,0.6666666666666666,AUS,Data Engineer
Genomics,3,0.6666666666666666,AUS,Data Engineer
storytelling,3,0.6666666666666666,AUS,Data Engineer
Querying,3,0.6666666666666666,AUS,Data Engineer
DynamoDB,3,0.6666666666666666,AUS,Data Engineer
Profitability,3,0.6666666666666666,AUS,Data Engineer
Speaking,3,0.6666666666666666,AUS,Data Engineer
Medallia,3,0.6666666666666666,AUS,Data Engineer
BigQuery,3,0.6666666666666666,AUS,Data Engineer
Pandas,3,0.6666666666666666,AUS,Data Engineer
Matlab,3,0.6666666666666666,AUS,Data Engineer
MapReduce,3,0.6666666666666666,AUS,Data Engineer
BS,3,0.6666666666666666,AUS,Data Engineer
Exceptions,3,0.6666666666666666,AUS,Data Engineer
Telemetry,3,0.6666666666666666,AUS,Data Engineer
BA/BS,3,0.6666666666666666,AUS,Data Engineer
Bayesian,2,0.4444444444444444,AUS,Data Engineer
C/C++,2,0.4444444444444444,AUS,Data Engineer
ROI,2,0.4444444444444444,AUS,Data Engineer
Biology,2,0.4444444444444444,AUS,Data Engineer
Sample,2,0.4444444444444444,AUS,Data Engineer
Work-From-Home,2,0.4444444444444444,AUS,Data Engineer
Matrix,2,0.4444444444444444,AUS,Data Engineer
Wrangling,2,0.4444444444444444,AUS,Data Engineer
Generative,2,0.4444444444444444,AUS,Data Engineer
Redis,2,0.4444444444444444,AUS,Data Engineer
CS,2,0.4444444444444444,AUS,Data Engineer
Extracting,2,0.4444444444444444,AUS,Data Engineer
Presto,2,0.4444444444444444,AUS,Data Engineer
Prediction,2,0.4444444444444444,AUS,Data Engineer
RDBMS,2,0.4444444444444444,AUS,Data Engineer
Spreadsheet,2,0.4444444444444444,AUS,Data Engineer
Pig,2,0.4444444444444444,AUS,Data Engineer
PyTorch,2,0.4444444444444444,AUS,Data Engineer
Spotfire,2,0.4444444444444444,AUS,Data Engineer
NLP,2,0.4444444444444444,AUS,Data Engineer
Collections,2,0.4444444444444444,AUS,Data Engineer
Cleaning,2,0.4444444444444444,AUS,Data Engineer
Descriptive,1,0.2222222222222222,AUS,Data Engineer
Time-series,1,0.2222222222222222,AUS,Data Engineer
Standardization,1,0.2222222222222222,AUS,Data Engineer
Image,1,0.2222222222222222,AUS,Data Engineer
XGBoost,1,0.2222222222222222,AUS,Data Engineer
Forest,1,0.2222222222222222,AUS,Data Engineer
Prescriptive,1,0.2222222222222222,AUS,Data Engineer
Julia,1,0.2222222222222222,AUS,Data Engineer
Trend,1,0.2222222222222222,AUS,Data Engineer
Supervised,1,0.2222222222222222,AUS,Data Engineer
Neural,1,0.2222222222222222,AUS,Data Engineer
Classified,1,0.2222222222222222,AUS,Data Engineer
EDA,1,0.2222222222222222,AUS,Data Engineer
Okta,1,0.2222222222222222,AUS,Data Engineer
Pharmaceutical,1,0.2222222222222222,AUS,Data Engineer
Trees,1,0.2222222222222222,AUS,Data Engineer
German,1,0.2222222222222222,AUS,Data Engineer
Fuse,1,0.2222222222222222,AUS,Data Engineer
OOP,1,0.2222222222222222,AUS,Data Engineer
NumPy,1,0.2222222222222222,AUS,Data Engineer
Plotly,1,0.2222222222222222,AUS,Data Engineer
Looker,1,0.2222222222222222,AUS,Data Engineer
Jupyter,1,0.2222222222222222,AUS,Data Engineer
Japanese,1,0.2222222222222222,AUS,Data Engineer
French,1,0.2222222222222222,AUS,Data Engineer
KPIs,1,0.2222222222222222,AUS,Data Engineer
Flume,1,0.2222222222222222,AUS,Data Engineer
HIPAA,1,0.2222222222222222,AUS,Data Engineer
Oozie,1,0.2222222222222222,AUS,Data Engineer
B.S,1,0.2222222222222222,AUS,Data Engineer
Math,1,0.2222222222222222,AUS,Data Engineer
M.s,1,0.2222222222222222,AUS,Data Engineer
Inference,1,0.2222222222222222,AUS,Data Engineer
Notebooks,1,0.2222222222222222,AUS,Data Engineer
Team,4,100.0,CAN,Data Engineer
SQL,4,100.0,CAN,Data Engineer
Python,2,50.0,CAN,Data Engineer
Business Intelligence (BI),2,50.0,CAN,Data Engineer
Communication,2,50.0,CAN,Data Engineer
Collaborative,2,50.0,CAN,Data Engineer
Strategy,2,50.0,CAN,Data Engineer
Cloud,2,50.0,CAN,Data Engineer
Attention,2,50.0,CAN,Data Engineer
Detail,2,50.0,CAN,Data Engineer
Written,2,50.0,CAN,Data Engineer
Communicate,2,50.0,CAN,Data Engineer
Looker,2,50.0,CAN,Data Engineer
Analytics,2,50.0,CAN,Data Engineer
Tableau,2,50.0,CAN,Data Engineer
Dashboards,2,50.0,CAN,Data Engineer
Airflow,2,50.0,CAN,Data Engineer
Marketing,1,25.0,CAN,Data Engineer
Analytical,1,25.0,CAN,Data Engineer
Collaboration,1,25.0,CAN,Data Engineer
Date,1,25.0,CAN,Data Engineer
Stakeholders,1,25.0,CAN,Data Engineer
Actionable,1,25.0,CAN,Data Engineer
Insurance,1,25.0,CAN,Data Engineer
Source,1,25.0,CAN,Data Engineer
Certification,1,25.0,CAN,Data Engineer
Cross Functional,1,25.0,CAN,Data Engineer
Functional,1,25.0,CAN,Data Engineer
Sales,1,25.0,CAN,Data Engineer
Government,1,25.0,CAN,Data Engineer
Mentoring,1,25.0,CAN,Data Engineer
Finance,1,25.0,CAN,Data Engineer
Dental,1,25.0,CAN,Data Engineer
End-to-End,1,25.0,CAN,Data Engineer
Statistics,1,25.0,CAN,Data Engineer
Deadlines,1,25.0,CAN,Data Engineer
BigQuery,1,25.0,CAN,Data Engineer
GitHub,1,25.0,CAN,Data Engineer
Scrum,1,25.0,CAN,Data Engineer
SAS,1,25.0,CAN,Data Engineer
Pipelines,1,25.0,CAN,Data Engineer
ETL,1,25.0,CAN,Data Engineer
Spreadsheet,1,25.0,CAN,Data Engineer
Clean,1,25.0,CAN,Data Engineer
Data Driven,1,25.0,CAN,Data Engineer
KPIs,1,25.0,CAN,Data Engineer
Recommendations,1,25.0,CAN,Data Engineer
Deep,1,25.0,CAN,Data Engineer
Redshift,1,25.0,CAN,Data Engineer
Database,1,25.0,CAN,Data Engineer
Relational,1,25.0,CAN,Data Engineer
AWS,1,25.0,CAN,Data Engineer
Cloud-Based,1,25.0,CAN,Data Engineer
Bachelor,1,25.0,CAN,Data Engineer
Degree,1,25.0,CAN,Data Engineer
Master,1,25.0,CAN,Data Engineer
GIT,1,25.0,CAN,Data Engineer
Programming,1,25.0,CAN,Data Engineer
Integration,1,25.0,CAN,Data Engineer
Team,223,49.88814317673378,CH,Data Engineer
Degree,115,25.727069351230426,CH,Data Engineer
Communication,102,22.81879194630873,CH,Data Engineer
Written,86,19.239373601789712,CH,Data Engineer
Python,78,17.449664429530202,CH,Data Engineer
German,77,17.225950782997767,CH,Data Engineer
Cloud,76,17.002237136465325,CH,Data Engineer
Master,69,15.436241610738255,CH,Data Engineer
Research,68,15.212527964205814,CH,Data Engineer
Integration,58,12.97539149888143,CH,Data Engineer
Programming,55,12.304250559284116,CH,Data Engineer
Analytics,54,12.080536912751676,CH,Data Engineer
Enterprise,51,11.409395973154364,CH,Data Engineer
Collaboration,50,11.185682326621924,CH,Data Engineer
Java,48,10.738255033557047,CH,Data Engineer
French,47,10.51454138702461,CH,Data Engineer
Date,47,10.51454138702461,CH,Data Engineer
Analytical,47,10.51454138702461,CH,Data Engineer
Documentation,46,10.290827740492169,CH,Data Engineer
Production,44,9.843400447427292,CH,Data Engineer
Bachelor,44,9.843400447427292,CH,Data Engineer
Stakeholders,43,9.619686800894854,CH,Data Engineer
SQL,42,9.395973154362416,CH,Data Engineer
R,41,9.172259507829976,CH,Data Engineer
PhD,39,8.724832214765101,CH,Data Engineer
Collaborate,38,8.501118568232663,CH,Data Engineer
Sales,38,8.501118568232663,CH,Data Engineer
Reports,36,8.053691275167786,CH,Data Engineer
Functional,35,7.829977628635348,CH,Data Engineer
Maintenance,34,7.6062639821029085,CH,Data Engineer
AWS,33,7.3825503355704685,CH,Data Engineer
Algorithms,33,7.3825503355704685,CH,Data Engineer
Medical,32,7.158836689038031,CH,Data Engineer
Linux,31,6.935123042505594,CH,Data Engineer
Cutting Edge,31,6.935123042505594,CH,Data Engineer
Verbal,30,6.711409395973154,CH,Data Engineer
Strategy,30,6.711409395973154,CH,Data Engineer
Deep,30,6.711409395973154,CH,Data Engineer
Deployment,30,6.711409395973154,CH,Data Engineer
GIT,28,6.263982102908278,CH,Data Engineer
Coordinate,28,6.263982102908278,CH,Data Engineer
Communicate,27,6.040268456375839,CH,Data Engineer
Docker,27,6.040268456375839,CH,Data Engineer
Large Scale,26,5.8165548098434,CH,Data Engineer
Pharmaceutical,26,5.8165548098434,CH,Data Engineer
Marketing,26,5.8165548098434,CH,Data Engineer
JavaScript,25,5.592841163310962,CH,Data Engineer
Automate,25,5.592841163310962,CH,Data Engineer
Scripting,24,5.369127516778524,CH,Data Engineer
Source,23,5.1454138702460845,CH,Data Engineer
Google,22,4.921700223713646,CH,Data Engineer
Cross Functional,22,4.921700223713646,CH,Data Engineer
Collaborative,22,4.921700223713646,CH,Data Engineer
Data Driven,21,4.697986577181208,CH,Data Engineer
Client,21,4.697986577181208,CH,Data Engineer
Azure,20,4.47427293064877,CH,Data Engineer
Trends,20,4.47427293064877,CH,Data Engineer
Scrum,20,4.47427293064877,CH,Data Engineer
React,19,4.250559284116331,CH,Data Engineer
C,19,4.250559284116331,CH,Data Engineer
Spark,19,4.250559284116331,CH,Data Engineer
Microsoft,19,4.250559284116331,CH,Data Engineer
Problem Solving,18,4.026845637583893,CH,Data Engineer
Architect,18,4.026845637583893,CH,Data Engineer
Detail,18,4.026845637583893,CH,Data Engineer
Database,18,4.026845637583893,CH,Data Engineer
Analyze,18,4.026845637583893,CH,Data Engineer
Presentation,18,4.026845637583893,CH,Data Engineer
GO,18,4.026845637583893,CH,Data Engineer
Clean,17,3.8031319910514543,CH,Data Engineer
Report,17,3.8031319910514543,CH,Data Engineer
Bash,17,3.8031319910514543,CH,Data Engineer
Optimization,17,3.8031319910514543,CH,Data Engineer
Teamwork,16,3.5794183445190155,CH,Data Engineer
Presentations,16,3.5794183445190155,CH,Data Engineer
Pipelines,16,3.5794183445190155,CH,Data Engineer
CI/CD,16,3.5794183445190155,CH,Data Engineer
C++,15,3.355704697986577,CH,Data Engineer
Natural,15,3.355704697986577,CH,Data Engineer
Certification,15,3.355704697986577,CH,Data Engineer
Informatics,15,3.355704697986577,CH,Data Engineer
Excel,15,3.355704697986577,CH,Data Engineer
Business Intelligence (BI),14,3.131991051454139,CH,Data Engineer
API,14,3.131991051454139,CH,Data Engineer
Corporate,14,3.131991051454139,CH,Data Engineer
Recommendations,14,3.131991051454139,CH,Data Engineer
Attention,14,3.131991051454139,CH,Data Engineer
Mentoring,14,3.131991051454139,CH,Data Engineer
Identifying,13,2.9082774049217,CH,Data Engineer
Coding,13,2.9082774049217,CH,Data Engineer
NoSQL,13,2.9082774049217,CH,Data Engineer
Deploy,13,2.9082774049217,CH,Data Engineer
Deadlines,12,2.684563758389262,CH,Data Engineer
Ansible,12,2.684563758389262,CH,Data Engineer
Biotech,12,2.684563758389262,CH,Data Engineer
Biopharma,12,2.684563758389262,CH,Data Engineer
Insight,12,2.684563758389262,CH,Data Engineer
UX,12,2.684563758389262,CH,Data Engineer
Finance,12,2.684563758389262,CH,Data Engineer
Visualization,12,2.684563758389262,CH,Data Engineer
End-to-End,12,2.684563758389262,CH,Data Engineer
Mining,11,2.460850111856823,CH,Data Engineer
Image,11,2.460850111856823,CH,Data Engineer
Pipeline,11,2.460850111856823,CH,Data Engineer
Collaborating,11,2.460850111856823,CH,Data Engineer
Statistics,11,2.460850111856823,CH,Data Engineer
Decision Making,11,2.460850111856823,CH,Data Engineer
Maintains,11,2.460850111856823,CH,Data Engineer
Relational,10,2.237136465324385,CH,Data Engineer
Text,10,2.237136465324385,CH,Data Engineer
Physics,10,2.237136465324385,CH,Data Engineer
Integrating,9,2.0134228187919465,CH,Data Engineer
Prototypes,9,2.0134228187919465,CH,Data Engineer
APIs,9,2.0134228187919465,CH,Data Engineer
Mathematics,9,2.0134228187919465,CH,Data Engineer
Communicating,9,2.0134228187919465,CH,Data Engineer
C/C++,9,2.0134228187919465,CH,Data Engineer
Shell,9,2.0134228187919465,CH,Data Engineer
Deploying,9,2.0134228187919465,CH,Data Engineer
Accuracy,9,2.0134228187919465,CH,Data Engineer
Revenue,9,2.0134228187919465,CH,Data Engineer
Matlab,9,2.0134228187919465,CH,Data Engineer
Distribution,9,2.0134228187919465,CH,Data Engineer
Selection,9,2.0134228187919465,CH,Data Engineer
ETL,9,2.0134228187919465,CH,Data Engineer
Apache,8,1.7897091722595078,CH,Data Engineer
MongoDB,8,1.7897091722595078,CH,Data Engineer
Biology,8,1.7897091722595078,CH,Data Engineer
Scala,8,1.7897091722595078,CH,Data Engineer
HTTP,8,1.7897091722595078,CH,Data Engineer
Postgresql,8,1.7897091722595078,CH,Data Engineer
Government,7,1.5659955257270697,CH,Data Engineer
Reading,7,1.5659955257270697,CH,Data Engineer
Mentor,7,1.5659955257270697,CH,Data Engineer
Queries,7,1.5659955257270697,CH,Data Engineer
Recommend,7,1.5659955257270697,CH,Data Engineer
TensorFlow,7,1.5659955257270697,CH,Data Engineer
Hadoop,7,1.5659955257270697,CH,Data Engineer
Bioinformatics,7,1.5659955257270697,CH,Data Engineer
Speaking,7,1.5659955257270697,CH,Data Engineer
Insurance,7,1.5659955257270697,CH,Data Engineer
Robotics,7,1.5659955257270697,CH,Data Engineer
Extract,6,1.342281879194631,CH,Data Engineer
Cloud-Based,6,1.342281879194631,CH,Data Engineer
Diagnostic,6,1.342281879194631,CH,Data Engineer
Dashboards,6,1.342281879194631,CH,Data Engineer
B.S,6,1.342281879194631,CH,Data Engineer
Presenting,6,1.342281879194631,CH,Data Engineer
Confidence,5,1.1185682326621924,CH,Data Engineer
Prototype,5,1.1185682326621924,CH,Data Engineer
NodeJS,5,1.1185682326621924,CH,Data Engineer
Predictive,5,1.1185682326621924,CH,Data Engineer
NLP,5,1.1185682326621924,CH,Data Engineer
Redis,5,1.1185682326621924,CH,Data Engineer
Neural,5,1.1185682326621924,CH,Data Engineer
Matrix,5,1.1185682326621924,CH,Data Engineer
CRM,5,1.1185682326621924,CH,Data Engineer
BA/BS,4,0.8948545861297539,CH,Data Engineer
Modules,4,0.8948545861297539,CH,Data Engineer
Tableau,4,0.8948545861297539,CH,Data Engineer
Geospatial,4,0.8948545861297539,CH,Data Engineer
PyTorch,4,0.8948545861297539,CH,Data Engineer
Feature,4,0.8948545861297539,CH,Data Engineer
Recognition,4,0.8948545861297539,CH,Data Engineer
Behaviors,4,0.8948545861297539,CH,Data Engineer
Perl,4,0.8948545861297539,CH,Data Engineer
Actionable,4,0.8948545861297539,CH,Data Engineer
IOT,4,0.8948545861297539,CH,Data Engineer
Matching,4,0.8948545861297539,CH,Data Engineer
Bachelors,4,0.8948545861297539,CH,Data Engineer
Back-End,4,0.8948545861297539,CH,Data Engineer
BS,3,0.6711409395973155,CH,Data Engineer
XML,3,0.6711409395973155,CH,Data Engineer
Clustering,3,0.6711409395973155,CH,Data Engineer
SAS,3,0.6711409395973155,CH,Data Engineer
Grafana,3,0.6711409395973155,CH,Data Engineer
ArcGIS,3,0.6711409395973155,CH,Data Engineer
Extraction,3,0.6711409395973155,CH,Data Engineer
KPIs,3,0.6711409395973155,CH,Data Engineer
Extracting,3,0.6711409395973155,CH,Data Engineer
Graphs,3,0.6711409395973155,CH,Data Engineer
Linear,3,0.6711409395973155,CH,Data Engineer
Keras,3,0.6711409395973155,CH,Data Engineer
Ruby,3,0.6711409395973155,CH,Data Engineer
Pricing,3,0.6711409395973155,CH,Data Engineer
Prediction,3,0.6711409395973155,CH,Data Engineer
Redshift,3,0.6711409395973155,CH,Data Engineer
CS,3,0.6711409395973155,CH,Data Engineer
EC2,3,0.6711409395973155,CH,Data Engineer
Google Cloud Platform (GCP),3,0.6711409395973155,CH,Data Engineer
ROI,3,0.6711409395973155,CH,Data Engineer
Trade,3,0.6711409395973155,CH,Data Engineer
E-Commerce,3,0.6711409395973155,CH,Data Engineer
Telemetry,3,0.6711409395973155,CH,Data Engineer
Time-series,2,0.44742729306487694,CH,Data Engineer
Genomics,2,0.44742729306487694,CH,Data Engineer
A/B Testing,2,0.44742729306487694,CH,Data Engineer
Retention,2,0.44742729306487694,CH,Data Engineer
Mission Critical,2,0.44742729306487694,CH,Data Engineer
Hypotheses,2,0.44742729306487694,CH,Data Engineer
Sample,2,0.44742729306487694,CH,Data Engineer
EMR,2,0.44742729306487694,CH,Data Engineer
Ph.D.,2,0.44742729306487694,CH,Data Engineer
RDBMS,2,0.44742729306487694,CH,Data Engineer
Kinesis,2,0.44742729306487694,CH,Data Engineer
Unsupervised,2,0.44742729306487694,CH,Data Engineer
Recommendation,2,0.44742729306487694,CH,Data Engineer
Rating,2,0.44742729306487694,CH,Data Engineer
Standardization,2,0.44742729306487694,CH,Data Engineer
Exploratory,2,0.44742729306487694,CH,Data Engineer
Cleaning,2,0.44742729306487694,CH,Data Engineer
Convolutional,2,0.44742729306487694,CH,Data Engineer
Postgres,2,0.44742729306487694,CH,Data Engineer
Visualizations,2,0.44742729306487694,CH,Data Engineer
SSRS,2,0.44742729306487694,CH,Data Engineer
Powerbi,2,0.44742729306487694,CH,Data Engineer
Jupyter,2,0.44742729306487694,CH,Data Engineer
Classification,2,0.44742729306487694,CH,Data Engineer
GitHub,2,0.44742729306487694,CH,Data Engineer
Masters,2,0.44742729306487694,CH,Data Engineer
Decision Makers,2,0.44742729306487694,CH,Data Engineer
OOP,2,0.44742729306487694,CH,Data Engineer
M.s,2,0.44742729306487694,CH,Data Engineer
NumPy,2,0.44742729306487694,CH,Data Engineer
Math,2,0.44742729306487694,CH,Data Engineer
Pandas,2,0.44742729306487694,CH,Data Engineer
Economics,2,0.44742729306487694,CH,Data Engineer
Airflow,2,0.44742729306487694,CH,Data Engineer
MapReduce,2,0.44742729306487694,CH,Data Engineer
Spotfire,2,0.44742729306487694,CH,Data Engineer
Algebra,1,0.22371364653243847,CH,Data Engineer
OpenCV,1,0.22371364653243847,CH,Data Engineer
SageMaker,1,0.22371364653243847,CH,Data Engineer
Multivariate,1,0.22371364653243847,CH,Data Engineer
Manipulation,1,0.22371364653243847,CH,Data Engineer
Validating,1,0.22371364653243847,CH,Data Engineer
Timeseries,1,0.22371364653243847,CH,Data Engineer
Interpret,1,0.22371364653243847,CH,Data Engineer
Plotly,1,0.22371364653243847,CH,Data Engineer
AI/ML,1,0.22371364653243847,CH,Data Engineer
Columnar,1,0.22371364653243847,CH,Data Engineer
Inference,1,0.22371364653243847,CH,Data Engineer
LOB (Line of Business),1,0.22371364653243847,CH,Data Engineer
Dental,1,0.22371364653243847,CH,Data Engineer
Querying,1,0.22371364653243847,CH,Data Engineer
Spanish,1,0.22371364653243847,CH,Data Engineer
Presto,1,0.22371364653243847,CH,Data Engineer
Mahout,1,0.22371364653243847,CH,Data Engineer
Hive,1,0.22371364653243847,CH,Data Engineer
MA,1,0.22371364653243847,CH,Data Engineer
MBA,1,0.22371364653243847,CH,Data Engineer
Glue,1,0.22371364653243847,CH,Data Engineer
Mariadb,1,0.22371364653243847,CH,Data Engineer
Non-Relational,1,0.22371364653243847,CH,Data Engineer
Cassandra,1,0.22371364653243847,CH,Data Engineer
Supervised,1,0.22371364653243847,CH,Data Engineer
MySQL,1,0.22371364653243847,CH,Data Engineer
Reinforcement,1,0.22371364653243847,CH,Data Engineer
Ensemble,1,0.22371364653243847,CH,Data Engineer
Deep-Learning,1,0.22371364653243847,CH,Data Engineer
Profitability,1,0.22371364653243847,CH,Data Engineer
Phishing,1,0.22371364653243847,CH,Data Engineer
Julia,1,0.22371364653243847,CH,Data Engineer
Generative,1,0.22371364653243847,CH,Data Engineer
Biometrics,1,0.22371364653243847,CH,Data Engineer
Shiny,1,0.22371364653243847,CH,Data Engineer
Team,74,49.33333333333334,FR,Data Engineer
Python,54,36.0,FR,Data Engineer
Cloud,51,34.0,FR,Data Engineer
Communication,44,29.33333333333333,FR,Data Engineer
Production,42,28.0,FR,Data Engineer
French,38,25.33333333333333,FR,Data Engineer
Maintenance,37,24.66666666666667,FR,Data Engineer
SQL,33,22.0,FR,Data Engineer
Degree,30,20.0,FR,Data Engineer
Client,29,19.33333333333333,FR,Data Engineer
Java,29,19.33333333333333,FR,Data Engineer
R,26,17.333333333333332,FR,Data Engineer
Docker,25,16.666666666666668,FR,Data Engineer
Written,24,16.0,FR,Data Engineer
Collaboration,24,16.0,FR,Data Engineer
Master,24,16.0,FR,Data Engineer
Date,22,14.666666666666664,FR,Data Engineer
Analytics,22,14.666666666666664,FR,Data Engineer
C,22,14.666666666666664,FR,Data Engineer
Marketing,21,14.0,FR,Data Engineer
AWS,20,13.333333333333336,FR,Data Engineer
Documentation,20,13.333333333333336,FR,Data Engineer
JavaScript,19,12.666666666666664,FR,Data Engineer
GIT,19,12.666666666666664,FR,Data Engineer
Spark,17,11.333333333333336,FR,Data Engineer
Strategy,17,11.333333333333336,FR,Data Engineer
Functional,16,10.666666666666666,FR,Data Engineer
Collaborate,16,10.666666666666666,FR,Data Engineer
NoSQL,16,10.666666666666666,FR,Data Engineer
Integration,16,10.666666666666666,FR,Data Engineer
CI/CD,16,10.666666666666666,FR,Data Engineer
Programming,15,10.0,FR,Data Engineer
Enterprise,15,10.0,FR,Data Engineer
API,15,10.0,FR,Data Engineer
Business Intelligence (BI),15,10.0,FR,Data Engineer
Google,15,10.0,FR,Data Engineer
Sales,14,9.333333333333334,FR,Data Engineer
Stakeholders,14,9.333333333333334,FR,Data Engineer
Research,14,9.333333333333334,FR,Data Engineer
Azure,14,9.333333333333334,FR,Data Engineer
Microsoft,14,9.333333333333334,FR,Data Engineer
Pipelines,14,9.333333333333334,FR,Data Engineer
Source,14,9.333333333333334,FR,Data Engineer
Deployment,13,8.666666666666666,FR,Data Engineer
Google Cloud Platform (GCP),13,8.666666666666666,FR,Data Engineer
Redis,12,8.0,FR,Data Engineer
Communicate,11,7.333333333333332,FR,Data Engineer
MongoDB,11,7.333333333333332,FR,Data Engineer
Integrating,11,7.333333333333332,FR,Data Engineer
Ensemble,11,7.333333333333332,FR,Data Engineer
Bachelor,11,7.333333333333332,FR,Data Engineer
Hadoop,11,7.333333333333332,FR,Data Engineer
Analytical,11,7.333333333333332,FR,Data Engineer
Data Driven,10,6.666666666666668,FR,Data Engineer
Speaking,10,6.666666666666668,FR,Data Engineer
C++,10,6.666666666666668,FR,Data Engineer
Tableau,10,6.666666666666668,FR,Data Engineer
Scripting,10,6.666666666666668,FR,Data Engineer
Reports,9,6.0,FR,Data Engineer
Database,9,6.0,FR,Data Engineer
Coordinate,9,6.0,FR,Data Engineer
Scrum,9,6.0,FR,Data Engineer
Presenting,9,6.0,FR,Data Engineer
Attention,9,6.0,FR,Data Engineer
CRM,9,6.0,FR,Data Engineer
Ansible,9,6.0,FR,Data Engineer
Linux,9,6.0,FR,Data Engineer
Analyze,8,5.333333333333333,FR,Data Engineer
UX,8,5.333333333333333,FR,Data Engineer
Scala,8,5.333333333333333,FR,Data Engineer
Architect,8,5.333333333333333,FR,Data Engineer
React,8,5.333333333333333,FR,Data Engineer
ETL,8,5.333333333333333,FR,Data Engineer
APIs,8,5.333333333333333,FR,Data Engineer
Postgresql,7,4.666666666666667,FR,Data Engineer
Modules,7,4.666666666666667,FR,Data Engineer
Deploy,7,4.666666666666667,FR,Data Engineer
Certification,7,4.666666666666667,FR,Data Engineer
Identifying,7,4.666666666666667,FR,Data Engineer
Airflow,7,4.666666666666667,FR,Data Engineer
E-Commerce,7,4.666666666666667,FR,Data Engineer
Mentor,6,4.0,FR,Data Engineer
Dashboards,6,4.0,FR,Data Engineer
Collaborative,6,4.0,FR,Data Engineer
Hive,6,4.0,FR,Data Engineer
Excel,6,4.0,FR,Data Engineer
Presentation,6,4.0,FR,Data Engineer
Genetics,6,4.0,FR,Data Engineer
Vector,6,4.0,FR,Data Engineer
Deadlines,6,4.0,FR,Data Engineer
Economics,6,4.0,FR,Data Engineer
PhD,5,3.333333333333333,FR,Data Engineer
Trends,5,3.333333333333333,FR,Data Engineer
Teamwork,5,3.333333333333333,FR,Data Engineer
Pricing,5,3.333333333333333,FR,Data Engineer
German,5,3.333333333333333,FR,Data Engineer
Insurance,5,3.333333333333333,FR,Data Engineer
Communicating,5,3.333333333333333,FR,Data Engineer
GO,5,3.333333333333333,FR,Data Engineer
Coding,5,3.333333333333333,FR,Data Engineer
Finance,5,3.333333333333333,FR,Data Engineer
Apache,5,3.333333333333333,FR,Data Engineer
Dashboard,5,3.333333333333333,FR,Data Engineer
Deep,5,3.333333333333333,FR,Data Engineer
SSRS,5,3.333333333333333,FR,Data Engineer
Feature,5,3.333333333333333,FR,Data Engineer
Visualization,5,3.333333333333333,FR,Data Engineer
Powerbi,5,3.333333333333333,FR,Data Engineer
Verbal,5,3.333333333333333,FR,Data Engineer
Pipeline,4,2.6666666666666665,FR,Data Engineer
BigQuery,4,2.6666666666666665,FR,Data Engineer
Grafana,4,2.6666666666666665,FR,Data Engineer
Trade,4,2.6666666666666665,FR,Data Engineer
Medical,4,2.6666666666666665,FR,Data Engineer
IOT,4,2.6666666666666665,FR,Data Engineer
Bash,4,2.6666666666666665,FR,Data Engineer
Presentations,4,2.6666666666666665,FR,Data Engineer
